date;weekday;category;name;employees;students;type
2019-04-29;Mon;Pasta;Pilz-Auberginensugo;;;2
2019-04-29;Mon;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-04-29;Mon;Ofenfrisch;"Pizza ""Bel Paese"" mit Tomaten und Hirtenkäse";4,57;2,77;1
2019-04-30;Tue;Angebote;Seelachsfilet mit Kräuter-Tomatentopping, dazu Kartoffelpüree und Salat;5,13;3,33;0
2019-04-30;Tue;Angebote;Zwei Weißwürste mit süßem Senf, dazu Spinat-Brezenauflauf und sahniger Weißkohlsalat;4,69;2,89;0
2019-04-30;Tue;Angebote;Gemüsetagliatelle mit Casewkernen, dazu Avocado-Limettensoße und Salat;4,05;2,25;2
2019-04-30;Tue;Angebote;Halloumi mit Linsen-Zitronencouscous, Paprikacreme und Salat;5,13;3,33;1
2019-04-30;Tue;Pasta;Pastasoße Carbonara;;;0
2019-04-30;Tue;Pasta;Pastasoße Napoli;;;2
2019-04-30;Tue;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-04-30;Tue;Ofenfrisch;"Pizza ""Bel Paese"" mit Tomaten und Hirtenkäse";4,57;2,77;1
2019-05-02;Thu;Angebote;Schweinerückensteak in Käse-Eihülle mit Rahmerbsen und Pommes frites;5,13;3,33;0
2019-05-02;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-05-02;Thu;Angebote;Zucchini im Cornflakesmantel mit fruchtiger Tomatensoße, dazu Wildreismischung und Salat;4,44;2,64;2
2019-05-02;Thu;Pasta;Linsencurry;;;2
2019-05-02;Thu;Pasta;Pasta mit Spinatpesto;;;1
2019-05-02;Thu;Pasta;Pusztasoße;;;0
2019-05-02;Thu;Ofenfrisch;"Pizza ""Bel Paese"" mit Tomaten und Hirtenkäse";4,57;2,77;1
2019-05-02;Thu;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-05-03;Fri;Angebote;Spargel-Burger mit Hähnchenbrust, Sauce-Hollandaise, Rucola, Tomaten und Zwiebeln, dazu gebackene Kartoffelecken;5,79;3,99;0
2019-05-03;Fri;Angebote;Geflügelleber auf Apfel-Zwiebelgemüse, dazu Kartoffelpüree und Salat;4,69;2,89;0
2019-05-03;Fri;Angebote;Veganer Spargel-Soja Burger mit Sauce-Hollandaise, Rucola, Tomaten und Zwiebeln, dazu Kartoffelecken;4,99;3,19;0
2019-05-03;Fri;Angebote;Buttermilchplinsen mit Apfelmus;4,05;2,25;1
2019-05-03;Fri;Pasta;Hausgemachte Pasta mit Spinatpesto;;;1
2019-05-03;Fri;Pasta;Gulaschsoße;;;0
2019-05-03;Fri;Pasta;Tomatensoße mit Austernpilzen;;;2
2019-05-03;Fri;Ofenfrisch;"Pizza ""Bel Paese"" mit Tomaten und Hirtenkäse";4,57;2,77;1
2019-05-03;Fri;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-05-20;Mon;Angebote;Panierte Hähnchenbrust auf rahmigem Kohlrabi-Möhrengemüse, dazu Mandelbällchen;4,74;2,94;0
2019-05-20;Mon;Angebote;Chili con carne mit Petersilienreis und Salat;4,19;2,39;0
2019-05-20;Mon;Angebote;Rucola-Süßkartoffelschnitte auf Kürbis-Tomatengemüse, dazu Broccoli-Maissalat;4,05;2,25;2
2019-05-20;Mon;Angebote;Spanische Tortilla mit Tomaten-Oliven-Dip, dazu Salat;4,56;2,76;1
2019-05-20;Mon;Pasta;Pasta mit  Basilikumpesto;;;2
2019-05-20;Mon;Pasta;Lauch-Hackfleisch-Käsesoße;;;0
2019-05-20;Mon;Pasta;fruchtige Tomatensoße;;;2
2019-05-20;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse , dazu Kräuterschmand;4,57;2,77;0
2019-05-20;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse , dazu Kräuterschmand;4,57;2,77;1
2019-05-20;Mon;Tagessuppe;Erbsencremesuppe;3,54;1,74;1
2019-05-20;Mon;Tagessuppe;Sächsische Kartoffelsuppe mit Bauchspeck, Wiener Würstchen gibt's extra;3,54;1,74;0
2019-05-21;Tue;Angebote;Zwei Heringsfilets nach Hausfrauen Art mit Bratkartoffeln und Blattsalaten;;;0
2019-05-21;Tue;Angebote;Dürrröhrsdorfer Rostbratwurst mit Sauerkraut und Kartoffelpüree;4,05;2,25;0
2019-05-21;Tue;Angebote;Ratatouille von frischem Gemüse mit Kräuter-Dip und gebackenen Kartoffelecken oder Bratkartoffeln;4,35;2,55;2
2019-05-21;Tue;Angebote;Blätterteigstrudel mit Spinat, Hirtenkäse und getrockneten Tomaten, dazu Salat;4,59;2,79;1
2019-05-21;Tue;Pasta;Pasta mit  Basilikumpesto;;;2
2019-05-21;Tue;Pasta;all arrabiata (scharf!);;;2
2019-05-21;Tue;Pasta;Pastasoße mit Bauchspeck und Spinat;;;0
2019-05-21;Tue;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;4,57;2,77;1
2019-05-21;Tue;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;4,57;2,77;0
2019-05-21;Tue;Tagessuppe;Curry-Gemüsesuppe;3,54;1,74;1
2019-05-21;Tue;Tagessuppe;Hackfleischtopf;3,54;1,74;0
2019-05-22;Wed;Angebote;Eibauer Schwarzbierfleisch mit Butterbohnen, dazu Hefeknödel oder Kartoffeln;4,05;2,25;0
2019-05-22;Wed;Angebote;Marokkanische Kichererbsen-Pfanne mit Rosmarinkartoffeln oder Reis und Rotkohlsalat;4,29;2,49;2
2019-05-22;Wed;Angebote;Pasta mit Bolognese oder Gemüsebolognese und geriebenem Käse  oder Hartkäse;4,05;2,25;0
2019-05-22;Wed;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-05-22;Wed;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;;;0
2019-05-22;Wed;Tagessuppe;Kartoffel-Erbsensuppe mit Bauchspeck (Wiener Würstchen gibt's extra);3,54;1,74;0
2019-05-23;Thu;Angebote;Grillteller mit Schweinesteak, Kasslersteak, Grillwürstchen und kleinem Hacksteak auf Letscho, dazu Pommes frites oder Bratkartoffeln;4,79;2,99;0
2019-05-23;Thu;Angebote;Rotes Linsencurry mit Naan-Brot und Salat;4,05;2,25;2
2019-05-23;Thu;Angebote;Mit Tomaten, Lauch, Käse gefüllte Ofenkartoffeln, dazu Kräuterquark-Dip und Gurken-Bohnensalat;;;1
2019-05-23;Thu;Pasta;Pasta mit  Basilikumpesto;;;2
2019-05-23;Thu;Pasta;Rahmsoße mit gegrillten Zucchini und gemischten Pilzen;;;0
2019-05-23;Thu;Pasta;Tomatensoße mit Schinken, Salami und Paprika;;;0
2019-05-23;Thu;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;4,57;2,77;1
2019-05-23;Thu;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;4,57;2,77;0
2019-05-23;Thu;Tagessuppe;Kesselgulasch;3,54;1,74;0
2019-05-23;Thu;Tagessuppe;Lauch-Käsesuppe;3,54;1,74;1
2019-05-24;Fri;Angebote;Zelt Burger (Frikadelle mit krossem Bacon, roten Zwiebeln, Tomaten, Edamer und Salat), dazu Pommes frites;5,13;3,33;0
2019-05-24;Fri;Angebote;Sülze mit Remouladensoße, dazu Bratkartoffeln und Eisbergsalat;4,05;2,25;0
2019-05-24;Fri;Angebote;Sanny Veggi Burger mit Ananas-Mayonnaise, dazu Pommes Twister;;;2
2019-05-24;Fri;Angebote;Süßkartoffel-Rösti mit Curryquark und mariniertem Blattsalat;4,69;2,89;1
2019-05-24;Fri;Pasta;Pasta mit  Basilikumpesto;;;2
2019-05-24;Fri;Pasta;alla sicilliana;;;1
2019-05-24;Fri;Pasta;Rindergeschnetzeltes mit Gorgonzola und grünem Pfeffer;;;0
2019-05-24;Fri;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-05-24;Fri;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;;;0
2019-05-24;Fri;Ofenfrisch;Pastaauflauf mit Hackfleisch, Tomate und Käse gratiniert;3,95;2,15;0
2019-05-24;Fri;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-05-24;Fri;Tagessuppe;Lauch-Käsesuppe;3,54;1,74;1
2019-05-25;Sat;Angebot zum Unitag;Schweineschnitzel mit Letscho, dazu Pommes frites und Salat;4,99;3,19;0
2019-05-25;Sat;Angebot zum Unitag;Broccolinuggets mit Letscho, dazu Pommes frites und Salat;4,99;3,19;1
2019-05-25;Sat;Pasta;Pasta Bolognese;4,26;2,64;0
2019-05-25;Sat;Pasta;Pasta mit Gemüsebolognese;4,26;2,46;2
2019-05-27;Mon;Angebote;Panierte Scholle mit Speckwürfeln, dazu Bratkartoffeln und Salat;5,13;3,33;0
2019-05-27;Mon;Angebote;Griechische Hackfleischpfanne mit Tsatsiki und Fladenbrot oder Pommes frites, dazu Weißkrautsalat;4,75;2,95;0
2019-05-27;Mon;Angebote;Kokos-Gemüsecurry mit Couscous, dazu gebackene Minifrühlingsrollen;4,05;2,25;2
2019-05-27;Mon;Angebote;Gemüse-Gouda Knusperstäbchen auf rahmigem Blattspinat, dazu Schwenkkartoffeln;4,73;2,93;1
2019-05-27;Mon;Pasta;Tomatensoße mit Hackfleisch und Schinken;;;0
2019-05-27;Mon;Pasta;Pastasoße mit Champignons und getrockneten Tomaten;;;1
2019-05-27;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand;4,57;2,77;0
2019-05-27;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand;4,57;2,77;1
2019-05-28;Tue;Angebote;Grillwürstchen mit Letscho und Pommes fites oder Petersilienkartoffeln, dazu Salat;4,64;2,84;0
2019-05-28;Tue;Angebote;Rahmige Rosmarinpolenta mit frischem Antipasti und Aioli;4,05;2,25;2
2019-05-28;Tue;Angebote;Gebackene Champignons mit Süßkartoffelpüree (vegan) oder Bechamelkartoffeln (nicht vegan), dazu bunter Eisbergsalat;4,44;2,64;2
2019-05-28;Tue;Pasta;fruchtige Tomatensoße mit Mozzarella;;;1
2019-05-28;Tue;Pasta;Kräuterpesto;;;2
2019-05-28;Tue;Pasta;all'amatriciana mit Tomaten und Bauchspeck;;;0
2019-05-28;Tue;Tagessuppe;Champignoncremesuppe;3,54;1,74;1
2019-05-28;Tue;Tagessuppe;Jägertopf;3,54;1,74;0
2019-05-29;Wed;Angebote;Halbes Grillhähnchen mit Pommes frites und Salat;;;0
2019-05-29;Wed;Angebote;Schnitzel mit Pommes frites und Salat;;;0
2019-05-29;Wed;Angebote;Kasslergeschnetzeltes mit Butterbohnen und Spätzle;4,59;2,79;0
2019-05-29;Wed;Angebote;Gebratene Gnocchi mit Paprikakraut und Joghurt-Minzdip;4,39;2,59;2
2019-05-29;Wed;Angebote;Maultaschen mit Gemüsefüllung auf Paprikakraut, dazu geriebener Käse;4,39;2,59;1
2019-05-29;Wed;Pasta;Ratatouille;;;2
2019-05-29;Wed;Pasta;Kräuterpesto;;;2
2019-05-29;Wed;Pasta;Bolognese;;;0
2019-05-29;Wed;Ofenfrisch;Pizza mit Hackfleisch, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-05-29;Wed;Ofenfrisch;Pizza mit Gorgonzola, Gouda, Hirtenkäse, Mozzarella;4,57;2,77;0
2019-05-29;Wed;Ofenfrisch;Überbackene Risoni mit mediterranem Gemüse und Hackfleisch;3,95;2,15;0
2019-05-29;Wed;Tagessuppe;Sächsische Kartoffelsuppe, wahlweise mit Wiener Würstchen;3,54;1,74;0
2019-05-29;Wed;Tagessuppe;Möhren-Ingwer-Cremesuppe;3,54;1,74;1
2019-05-31;Fri;Angebote;Hausgemachte Pasta mit Ragù napoletano, oder  Vesuvianna mit Tomaten, Oliven und Kapern, dazu Elbländer Chili - Käse;4,05;2,25;0
2019-05-31;Fri;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-05-31;Fri;Angebote;Quinoa-Erbsenfrikadellen mit Zitronen-Pfeffer-Dip, dazu Kräuter-Pastasotto und Salat;4,59;2,79;2
2019-05-31;Fri;Ofenfrisch;Käsespätzle;3,95;2,15;0
2019-05-31;Fri;Ofenfrisch;Pizza mit Hackfleisch, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-05-31;Fri;Ofenfrisch;Pizza mit Gorgonzola, Gouda, Hirtenkäse, Mozzarella;4,57;2,77;0
2019-05-31;Fri;Tagessuppe;Soljanka;3,54;1,74;0
2019-05-31;Fri;Tagessuppe;Sächsische Kartoffelsuppe, wahlweise mit Wiener Würstchen;3,54;1,74;0
2019-06-03;Mon;Angebote;Gebackene Chicken-Crossies mit Mango-Chili-Dip, dazu Kartoffellocken und Salat;5,13;3,33;0
2019-06-03;Mon;Angebote;Wirsingroulade in deftiger Bratensoße, dazu Möhren und Schnittlauchkartoffeln;4,69;2,89;0
2019-06-03;Mon;Angebote;Frischer Stangenspargel mit Chili-Erdbeeren, an Rucolabandnudeln;4,76;2,96;2
2019-06-03;Mon;Angebote;Langos mit Sauerrahm-Creme und Bruschetta, dazu geraspelter Mozzarella, wahlweise mit Knoblauchöl;4,33;2,53;1
2019-06-03;Mon;Pasta;Frischkäsesoße mit Hackfleisch und Kirschtomaten;;;0
2019-06-03;Mon;Pasta;Pilz-Auberginensugo;;;2
2019-06-03;Mon;Pasta;Pasta mit Kressepesto;;;2
2019-06-03;Mon;Ofenfrisch;Gefülltes Handbrot mit Salami, roten Zwiebeln und Gouda, dazu Paprika-Dip;4,57;2,77;0
2019-06-03;Mon;Ofenfrisch;Gefülltes Handbrot mit Blattspinat, getrockneten Tomaten, Ricotta und Gouda, dazu Paprika-Dip;;;1
2019-06-03;Mon;Tagessuppe;Kassler-Krauttopf;3,54;1,74;0
2019-06-03;Mon;Tagessuppe;Spargelcremesuppe;3,54;1,74;1
2019-06-04;Tue;Angebote;Seelachs im Backteig mit Spargelrisotto und Salat;5,13;3,33;0
2019-06-04;Tue;Angebote;Currywurst mit Pommes frites und Weißkrautsalat;4,79;2,99;0
2019-06-04;Tue;Angebote;Gemüse-Knusperfrikadelle mit Paprika-Joghurtsoße und gebackene Kartoffeln, dazu Salat;4,05;2,25;2
2019-06-04;Tue;Angebote;Gebratene Gnocchi mit Spinat-Käsesoße, dazu Tomatensalat;4,69;2,89;1
2019-06-04;Tue;Pasta;Napoli;;;2
2019-06-04;Tue;Pasta;Carbonara;;;0
2019-06-04;Tue;Pasta;Pasta mit Spinatpesto;;;1
2019-06-04;Tue;Ofenfrisch;Käsespätzle;;;1
2019-06-04;Tue;Ofenfrisch;Pizza mit Salami;4,57;2,77;0
2019-06-04;Tue;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;4,57;2,77;1
2019-06-04;Tue;Tagessuppe;Spargelcremesuppe;3,54;1,74;1
2019-06-04;Tue;Tagessuppe;Gulaschsuppe;3,54;1,74;0
2019-06-05;Wed;Angebote;Überbackenes Putensteak mit grünem Spargel, Schinken und Hirtenkäse auf Gemüsespätzle, dazu Tomatensoße;4,99;3,19;0
2019-06-05;Wed;Angebote;Rinderragout mit Gemüse, dazu Röstitaler und Salat;4,69;2,89;0
2019-06-05;Wed;Angebote;Gebratene Champignons und Austernpilze auf Pastasotto, dazu Rucolapesto;4,29;2,49;2
2019-06-05;Wed;Angebote;Gemüse-Enchiladas Weizen-Tortilla mit verschiedenem Gemüse gefüllt, in würziger Tomatensoße, mit Cheddar überbacken;;;1
2019-06-05;Wed;Angebote;Spargel-Reisbrätling mit Rahmgemüse, dazu Salat;4,05;2,25;1
2019-06-05;Wed;Pasta;Bolognese;;;0
2019-06-05;Wed;Pasta;Kichererbsen-Bolognese;;;2
2019-06-05;Wed;Pasta;Pasta mit Spinatpesto;;;1
2019-06-05;Wed;Ofenfrisch;Pizza mit Salami;4,57;2,77;0
2019-06-05;Wed;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;4,57;2,77;1
2019-06-05;Wed;Tagessuppe;Hackfleisch-Frischkäse Lauchsuppe;3,54;1,74;0
2019-06-05;Wed;Tagessuppe;Curry-Kokossuppe;3,54;1,74;1
2019-06-06;Thu;Angebote;Frischer Spargel mit Schweineschnitzel, hausgemachte Sauce Hollandaise oder zerlassener Butter, dazu Pommes frites oder Kartoffeln;6,79;4,99;0
2019-06-06;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-06-06;Thu;Angebote;Falafelbällchen mit Chili-Dip auf Couscous, dazu Salat;4,29;2,49;2
2019-06-06;Thu;Angebote;Süßkartoffelpizza mit Schmand, Spargel und Erdbeeren;4,49;2,69;1
2019-06-06;Thu;Pasta;Linsencurry;;;2
2019-06-06;Thu;Pasta;Pusztasoße;;;0
2019-06-06;Thu;Pasta;Pasta mit Spinatpesto;;;1
2019-06-06;Thu;Ofenfrisch;Pizza mit Salami;4,57;2,77;0
2019-06-06;Thu;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;4,57;2,77;1
2019-06-06;Thu;Tagessuppe;Erdbeerkaltschale;3,54;1,74;2
2019-06-06;Thu;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-06-07;Fri;Angebote;Burger mit Angus-Patty, roter Zwiebel, Tomate, Gurken, Salat und würziger Burgersoße, dazu gebackene Kartoffelecken;6,79;4,99;0
2019-06-07;Fri;Angebote;Tiegelwurst mit Sauerkraut und Petersilienkartoffeln;4,05;2,25;0
2019-06-07;Fri;Angebote;Asianudeln mit gebratener Ananas, Lauch, Sprossen und Ingwer, dazu gebackene Gemüsetaschen;4,59;2,79;2
2019-06-07;Fri;Angebote;Erdbeer-Spargel Crumble;3,75;1,95;2
2019-06-07;Fri;Pasta;Pasta mit Spinatpesto;;;1
2019-06-07;Fri;Pasta;Tomatensoße mit Austernpilze;;;2
2019-06-07;Fri;Pasta;Gulaschsoße;;;0
2019-06-07;Fri;Ofenfrisch;Spargel-Kartoffelauflauf mit Schinken und Käse überbacken;3,95;2,15;0
2019-06-07;Fri;Ofenfrisch;Süßkartoffelpizza mit Tomaten und Mozzarella;3,95;2,15;1
2019-06-07;Fri;Tagessuppe;Erdbeerkaltschale;3,54;1,74;2
2019-06-07;Fri;Tagessuppe;Linsen-Kokossuppe;3,54;1,74;2
2019-06-11;Tue;Angebote;Hausgemachte Pasta mit Schinken-Sahnesoße und Erbsen oder Tomatensoße mit Hirtenkäse, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-11;Tue;Angebote;"""Fish & Chips"" Kibbeling im Backteig mit Remouladensoße und Kartoffelecken, dazu Möhrensalat";5,13;3,33;0
2019-06-11;Tue;Angebote;Cremiger Blattspinat mit Rührei oder veganem Gemüse-Knusperschnitzel, dazu Bratkartoffeln;4,29;2,49;1
2019-06-11;Tue;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-06-11;Tue;Ofenfrisch;Pizza mit Tomaten und Hirtenkäse;4,57;2,77;1
2019-06-11;Tue;Ofenfrisch;Spargel-Kartoffelauflauf mit Schinken und Käse überbacken;3,95;2,15;0
2019-06-11;Tue;Tagessuppe;Erdbeer-Ananaskaltschale mit Minze;3,54;1,74;2
2019-06-11;Tue;Tagessuppe;Kokos-Linsencurry;3,54;1,74;2
2019-06-12;Wed;Angebote;Hausgemachte Pasta mit Bolognese oder Tomatenpesto, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-12;Wed;Angebote;Putenrollbraten Pfeffer-Hollandaise, dazu Broccoli und Kräuterkartoffeln;4,64;2,84;0
2019-06-12;Wed;Angebote;Gemüse-Couscousmedaillons mit Curry-Dip (F) auf Rote Bete-Risotto, dazu Feldsalat;4,57;2,77;2
2019-06-12;Wed;Ofenfrisch;Pizza mit Schinken und Champignons;;;0
2019-06-12;Wed;Ofenfrisch;Pizza mit Tomaten und Hirtenkäse;;;1
2019-06-12;Wed;Tagessuppe;Erdbeer-Ananaskaltschale mit Minze;3,54;1,74;2
2019-06-12;Wed;Tagessuppe;Möhrencremesuppe;3,54;1,74;2
2019-06-13;Thu;Angebote;Hausgemachte Pasta mit Mailänder Tomatensoße oder feurige Käsesoße , dazu Elbländer Chili Käse;4,05;2,25;0
2019-06-13;Thu;Angebote;Schweineschnitzel mit Zitronenecke, dazu Pommes frites,     oder Schweineschnitzel auf Rahmchampignons mit Pommes frites und Salat 3,19€ / 4,99€;4,05;2,25;0
2019-06-13;Thu;Angebote;Sojasteak au four mit Seitan Ragout fin überbacken, dazu Möhrengemüse und Kartoffelkroketten;4,76;2,96;2
2019-06-13;Thu;Angebote;Hausgebackener Zitronenkuchen;;1,55;1
2019-06-13;Thu;Ofenfrisch;Pizza mit Schinken und Champignons;4,57;2,77;0
2019-06-13;Thu;Ofenfrisch;Pizza mit Tomaten und Hirtenkäse;4,57;2,77;1
2019-06-13;Thu;Tagessuppe;Kalte Gurken-Dillsuppe;3,54;1,74;1
2019-06-13;Thu;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-06-14;Fri;Angebote;Hausgemachte Pasta mit Hähnchencurry, dazu Gouda-Cheddarmix;4,05;2,25;0
2019-06-14;Fri;Angebote;Crunchy Chicken Burger mit Ananas, Big Mac-Soße und Pommes frites;5,79;3,99;0
2019-06-14;Fri;Angebote;"Kartoffeln mit Kräuter-Dip, veganer Leber(V)urst, Kräutermargarine und Gewürzgurke
oder Kartoffeln mit Kräuterquark, Leberwurst, Butter und Gewürzgurke";4,13;2,33;2
2019-06-14;Fri;Angebote;Apfel-Birnencrumble mit Schokoladenstreusel;3,79;1,99;2
2019-06-14;Fri;Ofenfrisch;Nudelauflauf mit Schinken und Käsesoße;3,95;2,15;0
2019-06-14;Fri;Ofenfrisch;Seitan Ragout fin;1,9;1,5;0
2019-06-14;Fri;Tagessuppe;Kalte Gurken-Dillsuppe;3,54;1,74;1
2019-06-14;Fri;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-06-17;Mon;Angebote;Hähnchenbrust mit Frischkäsehaube auf Tomatengnocchi, dazu marinierter Rucola;;;0
2019-06-17;Mon;Angebote;Moussaka (Griechischer Auflauf mit Hackfleisch, Kartoffeln und Auberginen),  dazu Tsatsiki;4,59;2,79;0
2019-06-17;Mon;Angebote;Gebratenes Schwarzwurzelgemüse in Kräutersoße mit Reis-Linsenmix und Salat;4,05;2,25;2
2019-06-17;Mon;Angebote;Käsespätzle mit Röstzwiebeln und Salat;;;1
2019-06-17;Mon;Pasta;Griechische Hackfleischsoße;;;0
2019-06-17;Mon;Pasta;Paprika-Champignonrahmsoße mit Ajvar;;;1
2019-06-17;Mon;Pasta;Kressepesto;;;2
2019-06-17;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand;4,57;2,77;0
2019-06-17;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand;4,57;2,77;1
2019-06-17;Mon;Tagessuppe;Kartoffel-Champignonsuppe;3,54;1,74;1
2019-06-17;Mon;Tagessuppe;Apfel-Birnenkaltschale;3,54;1,74;2
2019-06-18;Tue;Angebote;Seelachsfilet mit Bärlauchtopping, dazu Kartoffelpüree und Möhrensalat;5,13;3,33;0
2019-06-18;Tue;Angebote;Feuerfleisch vom Rind mit Erbsen und Kartoffelkroketten;4,64;2,84;0
2019-06-18;Tue;Angebote;Kichererbsen-Lasagne mit Tomaten-Orangensoße;4,79;2,99;2
2019-06-18;Tue;Angebote;Bratkartoffeln mit Tomate und Mozzarella, dazu Salat;;;1
2019-06-18;Tue;Pasta;Pastasoße mit Bauchspeck und Kirschtomaten;;;0
2019-06-18;Tue;Pasta;Tomatensoße mit Ricotta;;;1
2019-06-18;Tue;Pasta;Kressepesto;;;2
2019-06-18;Tue;Ofenfrisch;Pizza mit Serrano Schinken, Rucola, Tomaten und gehobelten Parmesan;;;0
2019-06-18;Tue;Ofenfrisch;Buschetta mit Rucola, Tomaten, Pinienkerne und gehobelten Parmesan;;;1
2019-06-18;Tue;Tagessuppe;Apfel-Birnenkaltschale;3,54;1,74;2
2019-06-18;Tue;Tagessuppe;Kartoffel-Hackfleischtopf mit Gemüse und Pilzen;3,54;1,74;0
2019-06-19;Wed;Angebote;Putenbrust im Backteig, auf buntem WOK-Gemüse, dazu gebratene Mie Nudeln;;;0
2019-06-19;Wed;Angebote;Schweinsroulade mit Camembert und Gemüsestreifen gefüllt, dazu buntes Gemüse und Petersilienkartoffeln;4,79;2,99;0
2019-06-19;Wed;Angebote;Kartoffelpuffer Gärtnerin Art mit Kräuter-Dip oder Apfelmus, dazu Salat;4,05;2,25;2
2019-06-19;Wed;Angebote;Spargel-Risotto mit frittierten Wraps und Schnittlauchpesto;4,64;2,84;0
2019-06-19;Wed;Pasta;Bolognese;;;0
2019-06-19;Wed;Pasta;Quorn Gulasch;;;1
2019-06-19;Wed;Pasta;Kressepesto;;;2
2019-06-19;Wed;Ofenfrisch;Kichererbsen-Lasagne mit Kräuter-Dip;;;2
2019-06-19;Wed;Ofenfrisch;Pizza mit Serrano Schinken, Rucola, Tomaten und gehobelten Parmesan;;;0
2019-06-19;Wed;Ofenfrisch;Bruschetta mit Rucola, Tomaten, Pinienkerne und gehobelten Parmesan;;;1
2019-06-19;Wed;Tagessuppe;Erdbeer-Rhabarberkaltschale;3,54;1,74;2
2019-06-19;Wed;Tagessuppe;Kartoffel-Hackfleischtopf mit Gemüse und Pilzen;3,54;1,74;0
2019-06-20;Thu;Angebote;Schweineschnitzel mit Kräuter-Hartkäse-Panade, dazu Tomatensalsa, Pommes frites und Salat;;;0
2019-06-20;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-06-20;Thu;Angebote;Cremige Champignonpfanne mit kleinen Kartoffelklößen und Tomatensalat;4,74;2,94;2
2019-06-20;Thu;Angebote;Sojakäulchen auf Vanille-Erdbeerragout und Schlagsahne;4,05;2,25;1
2019-06-20;Thu;Pasta;Frischkäsesoße mit Austernpilzen;;;1
2019-06-20;Thu;Pasta;Tomatensoße mit Jagdwurst und Schmorkraut;;;0
2019-06-20;Thu;Pasta;Tomatenpesto;;;2
2019-06-20;Thu;Ofenfrisch;Pizza mit Serrano Schinken, Rucola, Tomaten und gehobelten Parmesan;;;0
2019-06-20;Thu;Ofenfrisch;Bruschetta mit Rucola, Tomaten, Pinienkerne und gehobelten Parmesan;;;1
2019-06-20;Thu;Tagessuppe;Erdbeer-Rhabarberkaltschale;3,54;1,74;2
2019-06-20;Thu;Tagessuppe;Asiatische Gemüse-Kokossuppe;3,54;1,74;2
2019-06-21;Fri;Angebote;Cheeseburger, dazu Pommes frites;;;0
2019-06-21;Fri;Angebote;Fleischspieß auf Letschogemüse mit Bratkartoffeln oder Kartoffelpüree;4,75;2,95;0
2019-06-21;Fri;Angebote;Süßkartoffel-Kokoscurry mit Gemüse-Bulgur und Salat;4,35;2,55;2
2019-06-21;Fri;Angebote;Frischer Blumenkohl mit Kräuterhollandaise und Schwenkkartoffeln, dazu Salat;4,79;2,99;1
2019-06-21;Fri;Pasta;Kressepesto;;;2
2019-06-21;Fri;Pasta;Paprikasoße;;;1
2019-06-21;Fri;Pasta;"Schweinegeschnetzeltes ""Dijon""";;;0
2019-06-21;Fri;Ofenfrisch;Auflauf von kleinen Kartoffeln, Pilzen und Gemüse, überbacken mit Gouda;3,95;2,15;1
2019-06-21;Fri;Ofenfrisch;Auflauf von kleinen Klößen, Pilzen und Gemüse, überbacken mit Gouda;3,95;2,15;1
