date;weekday;category;name;employees;students;type
2019-04-17;Wed;Angebote;Pizza Missouri mit Schweinefleisch, Paprika und Hirtenkäse;;;0
2019-04-17;Wed;Angebote;Pizza Colorata mit Mais, Lauch und rotem Paprika;;;1
2019-04-17;Wed;Frühlingshaft verpackt vom Osterhasen;Kleine Oster-Nascherei von Lindt im 130 Gramm Beutel-Ideal auch zum verschenken...;2,5;2,5;1
2019-04-17;Wed;Wok & Grill;Hähnchenbrustfilet mit Sweet Chili-Dip, gebackener Curry-Kokosbanane und Basmati Reis;5,3;3,5;0
2019-04-17;Wed;Hausgemachte Pasta, heute;Linguine Carbonara, dazu italienischer Hartkäse;;;0
2019-04-17;Wed;Pasta;Rahmsoße mit Tomaten und Zucchini;;;1
2019-04-17;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-04-17;Wed;Auflauf;Gratiniertes Fischfilet auf Tomatenpasta;;;0
2019-04-17;Wed;Auflauf;Schinkennudeln mit Tomatensoße gratiniert;3,85;2,05;0
2019-04-17;Wed;Auflauf;Ofengemüse mit Pilzen und Kartoffeln, gratiniert mit Hirtenkäse;3,85;2,05;1
2019-04-17;Wed;Terrine;Lauch-Hackfleischtopf mit Champignons;3,54;1,74;0
2019-04-17;Wed;Terrine;Karottencremesuppe mit Ingwer und Basilikum;3,54;1,74;1
2019-04-18;Thu;Angebote;Hähnchenbrustfilet mit Tomatensoße, gelben Reis und Rotkohlsalat mit Möhre;4,3;2,5;0
2019-04-18;Thu;Angebote;Vegetarische Maultaschen mit Tomatenconcassee auf Rahmchampignons;;;1
2019-04-18;Thu;Angebote;Pizza Missouri mit Schweinefleisch, Paprika und Hirtenkäse;;;0
2019-04-18;Thu;Angebote;Pizza Colorata mit Mais, Lauch und rotem Paprika;;;1
2019-04-18;Thu;Frühlingshaft verpackt vom Osterhasen;Kleine Oster-Nascherei von Lindt im 130 Gramm Beutel-Ideal auch zum verschenken...;2,5;2,5;1
2019-04-18;Thu;Wok & Grill;Rückensteak vom Schwein mit Paprika-Schnittlauchbutter, Speckbohnen und Pommes frites;4,55;2,75;0
2019-04-18;Thu;Hausgemachte Pasta, heute;Maccheroni mit Basilikum und Oliven, dazu Schafskäse;4,1;2,3;1
2019-04-18;Thu;Pasta;Tomatensoße Bolognese;;;0
2019-04-18;Thu;Pasta;Frischkäse-Kräutersoße;;;1
2019-04-18;Thu;Auflauf;Gratinierte Pasta in Putenfleischsoße, ungarisch;;;0
2019-04-18;Thu;Auflauf;Gratinierte Sahnepasta mit Tomate und Zucchini;3,85;2,05;1
2019-04-18;Thu;Terrine;Lauch-Hackfleischtopf mit Champignons;3,54;1,74;0
2019-04-18;Thu;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-04-23;Tue;Angebote;Seelachsfilet in Knusperpanade mit Zitrone, buntem Gemüse und Kartoffelpüree;4,45;2,65;0
2019-04-23;Tue;Angebote;Soja-Schnitzel mit Cremechampignons und Pommes frites;;;1
2019-04-23;Tue;Angebote;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;;;0
2019-04-23;Tue;Angebote;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2019-04-23;Tue;Wok & Grill;Rinderhacksteak Texas mit BBQ-Dip, feurigem Gemüsereis und Salat;4,69;2,89;0
2019-04-23;Tue;Hausgemachte Pasta, heute;Amori all'amatriciana mit Tomaten und Bauchspeck, dazu italienischer Hartkäse;4,05;2,25;0
2019-04-23;Tue;Pasta;Pastasoße Funghi;;;1
2019-04-23;Tue;Pasta;Tomatensoße mit Salami;;;0
2019-04-23;Tue;Auflauf;Kartoffel-Bohnenauflauf;3,85;2,05;1
2019-04-23;Tue;Auflauf;Nudelgratin mit getrockneten Tomaten, schwarzen Oliven und Hirtenkäse;3,85;2,05;1
2019-04-23;Tue;Terrine;Linseneintopf, süßsauer;3,54;1,74;2
2019-04-23;Tue;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-04-24;Wed;Angebote;Schweinskeulenbraten mit Bayrischkraut und Klößen oder Petersilienkartoffeln;4,4;2,6;0
2019-04-24;Wed;Angebote;Bratkartoffeln mit Oliven und Hirtenkäse, dazu Gurken-Quark-Dip und Salat;4,35;2,55;1
2019-04-24;Wed;Angebote;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;;;0
2019-04-24;Wed;Angebote;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2019-04-24;Wed;Wok & Grill;Zucchini-Paprikagemüse vom Grill mit Zitronen-Kräutercreme und hausgebackenem Focaccia;4,35;2,55;2
2019-04-24;Wed;Hausgemachte Pasta, heute;Trecce mit Schinken, Kirschtomaten und Rucola, dazu italienischer Hartkäse;4,05;2,25;0
2019-04-24;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-04-24;Wed;Pasta;Rahmsoße mit Tomaten und Zucchini;;;1
2019-04-24;Wed;Auflauf;Kartoffel-Bohnenauflauf;3,85;2,05;1
2019-04-24;Wed;Auflauf;Nudelgratin mit getrockneten Tomaten, schwarzen Oliven und Hirtenkäse;3,85;2,05;1
2019-04-24;Wed;Terrine;Linseneintopf, süßsauer;3,54;1,74;2
2019-04-24;Wed;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-04-25;Thu;Angebote;Gemüsemedaillons mit Tsatsiki und mediterranem Nudelsalat;4,3;2,5;1
2019-04-25;Thu;Angebote;Schweinslachsschnitzel in Kräuter-Parmesanpanade mit mediterranem Nudelsalat;4,3;2,5;0
2019-04-25;Thu;Angebote;Gebratene Kräuterpolenta mit Grillgemüsesalsa und buntem Bohnensalat;3,95;2,15;2
2019-04-25;Thu;Angebote;Pizza mit Kochschinken und Lauch;;;0
2019-04-25;Thu;Angebote;Pizza Soja-Gyros mit Zwiebeln, Paprika und Tsatsiki;;;1
2019-04-25;Thu;Wok & Grill;Rückensteak vom Schwein mit Grillbutter und Röstzwiebel-Lauch, dazu eine Ofenkartoffel mit Sauerrahm-Dip und Salat;4,5;2,7;0
2019-04-25;Thu;Pasta;Pusztasoße;;;0
2019-04-25;Thu;Pasta;Frischkäse-Kräutersoße;;;1
2019-04-25;Thu;Auflauf;Kartoffel-Bohnenauflauf;3,85;2,05;1
2019-04-25;Thu;Auflauf;Nudelgratin mit getrockneten Tomaten, schwarzen Oliven und Hirtenkäse;3,85;2,05;1
2019-04-25;Thu;Terrine;Linseneintopf, süßsauer;3,54;1,74;2
2019-04-25;Thu;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-04-26;Fri;Angebote;Gebratene Leber mit Zwiebel, Kartoffelpüree und Salat;3,9;2,1;0
2019-04-26;Fri;Angebote;Rindergulasch mit Romanesco und Schupfnudeln oder Kartoffeln;4,65;2,85;0
2019-04-26;Fri;Angebote;Blumenkohl und Wurzelgemüse in Kräuterrahm mit würzigen Pfannenkartoffeln;4,0;2,2;1
2019-04-26;Fri;Angebote;Pizza mit Kochschinken und Lauch;;;0
2019-04-26;Fri;Angebote;Pizza Soja-Gyros mit Zwiebeln, Paprika und Tsatsiki;;;1
2019-04-26;Fri;Wok & Grill;Gegrilltes Lachsfilet mit Zitronen-Buttersoße auf hausgemachter Pasta;5,3;3,5;0
2019-04-26;Fri;Pasta;Champignons in Rahmsoße;;;1
2019-04-26;Fri;Pasta;Tomatensoße mit Hirtenkäse;;;1
2019-04-26;Fri;Auflauf;Kartoffel-Bohnenauflauf;3,85;2,05;1
2019-04-26;Fri;Auflauf;Nudelgratin mit getrockneten Tomaten, schwarzen Oliven und Hirtenkäse;3,85;2,05;1
2019-04-29;Mon;Angebote;Sahne-Zwiebelhähnchen mit Möhrengemüse und Kräuterreis;4,48;2,68;0
2019-04-29;Mon;Angebote;Gemüseschnitzel mit Remoulade, Bratkartoffeln und Salat;4,46;2,66;2
2019-04-29;Mon;Angebote;Pizza mit Salami;;;0
2019-04-29;Mon;Angebote;Pizza Toskana mit Paprika, Champignons und Peperoni;;;1
2019-04-29;Mon;Wok & Grill;Rindfleisch-Wokgemüsepfanne mit gerösteten Cashewkernen und Basmati Reis;4,95;3,15;0
2019-04-29;Mon;Hausgemachte Pasta, heute;Amori mit Tomaten-Olivenpesto, dazu geriebener Mozzarella;4,05;2,25;1
2019-04-29;Mon;Pasta;Tomatensoße mit Schinken;;;0
2019-04-29;Mon;Pasta;Chili-Lauchsoße;;;1
2019-04-29;Mon;Auflauf;Blumenkohl und Kartoffeln in Curryrahm;3,85;2,05;1
2019-04-29;Mon;Auflauf;Nudelgratin mit Broccoli, Putenbrustbraten und Mozzarella;3,85;2,05;0
2019-04-29;Mon;Terrine;Blumenkohlsuppe;3,54;1,74;2
2019-04-30;Tue;Angebote;Bratwurst mit Bratensoße, Sauerkraut und Kartoffelpüree oder Petersilienkartoffeln;4,2;2,4;0
2019-04-30;Tue;Angebote;Mediterranes Pfannengemüse mit Macairekartoffeln und Salat;4,6;2,8;2
2019-04-30;Tue;Angebote;Pizza mit Salami;;;0
2019-04-30;Tue;Angebote;Pizza Toskana mit Paprika, Champignons und Peperoni;;;1
2019-04-30;Tue;Wok & Grill;Grillkäse aus Mozzarella, Emmentaler und Frischkäse mit Paprikacreme, Bulgursalat, türkischer Art und Rotkohl-Apfelsalat;4,8;3,0;1
2019-04-30;Tue;Hausgemachte Pasta, heute;Trecce alla greco mit Schafskäse;4,05;2,25;1
2019-04-30;Tue;Pasta;Pute in Pilzrahmsoße;;;0
2019-04-30;Tue;Pasta;Tomatensoße mit Wurzelgemüse;;;2
2019-04-30;Tue;Auflauf;Blumenkohl und Kartoffeln in Curryrahm;3,85;2,05;1
2019-04-30;Tue;Auflauf;Nudelgratin mit Broccoli, Putenbrustbraten und Mozzarella;3,85;2,05;0
2019-05-02;Thu;Angebote;Seelachs-Schlemmerfilet Bordelaise mit buntem Gemüse und Kartoffelpüree;4,6;2,8;0
2019-05-02;Thu;Angebote;Frühlingsrolle an geschmortem Spinat mit Ingwer, Sojasoße und Knoblauch, dazu Basmati Reis;4,45;2,65;2
2019-05-02;Thu;Angebote;Pizza Texas mit Schweinefleisch, Bauchspeck, Ei und BBQ-Dip;;;0
2019-05-02;Thu;Angebote;Pizza Kreta mit Lauch und Hirtenkäse;;;1
2019-05-02;Thu;Wok & Grill;Chilifleisch mit Bohnen und Pfirsich aus dem Wok, dazu Mie Nudeln;4,65;2,85;0
2019-05-02;Thu;Hausgemachte Pasta, heute;Maccheroni mit Erdnusspesto, dazu geriebener Mozzarella;4,05;2,25;1
2019-05-02;Thu;Pasta;Mailänder Nudelsoße;;;0
2019-05-02;Thu;Pasta;Pastasoße mit Champignons und getrockneten Tomaten;;;1
2019-05-02;Thu;Auflauf;Nudelgratin mit Broccoli, Putenbrustbraten und Mozzarella;3,85;2,05;0
2019-05-02;Thu;Auflauf;Blumenkohl und Kartoffeln in Curryrahm;3,85;2,05;1
2019-05-02;Thu;Terrine;Thailändische Kartoffelsuppe;3,54;1,74;2
2019-05-03;Fri;Angebote;Schaschlikpfanne mit Apfelrotkohl und Petersilienkartoffeln;4,0;2,2;0
2019-05-03;Fri;Angebote;Sauerbraten mit Speckbohnen und Kartoffelklößen;4,55;2,75;0
2019-05-03;Fri;Angebote;Gemüsekroketten mit Avocado-Kräutercreme, dazu Kichererbsensalat mit Gurke, Kirschtomate und Sonnenblumenkernen;4,4;2,6;2
2019-05-03;Fri;Angebote;Burrito mit Hackfleisch, Peperoni, Kidneybohnen und Paprika oder Burrito mit Soja, Peperoni, Kidneybohnen und Paprika (vegetarisch);4,4;2,6;0
2019-05-03;Fri;Wok & Grill;Zucchini vom Grill auf hausgemachter Pasta mit Tomatensoße und Hirtenkäse;4,3;2,5;1
2019-05-03;Fri;Pasta;Chili sin carne;;;2
2019-05-03;Fri;Pasta;Sahnesoße mit Wurzelgemüse und Lachs;;;0
2019-05-03;Fri;Auflauf;Nudelgratin mit Broccoli, Putenbrustbraten und Mozzarella;3,85;2,05;0
2019-05-03;Fri;Auflauf;Blumenkohl und Kartoffeln in Curryrahm;3,85;2,05;1
2019-05-06;Mon;Angebote;Rindergulasch ungarischer Art mit buntem Gemüse und Semmelknödel oder Petersilienkartoffeln;4,5;2,7;0
2019-05-06;Mon;Angebote;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;;;0
2019-05-06;Mon;Angebote;Pizza Verdure mista mit Mais, Broccoli und rotem Paprika;;;1
2019-05-06;Mon;Kräuterquark mit Butter, Petersilienkartoffeln und Salat (Leberwurst extra;0,40 €/ 0,80 €);3,8;2,0;0
2019-05-06;Mon;Wok & Grill;Gebratenes Gemüse mit Mie Nudeln;4,2;2,4;2
2019-05-06;Mon;Hausgemachte Pasta, heute;Amori mit Basilikumpesto, dazu Elbländer Chili-Käse;4,1;2,3;1
2019-05-06;Mon;Pasta;Tomatensoße mit Jagdwurst;;;0
2019-05-06;Mon;Pasta;Käserahmsoße mit Blattspinat;;;0
2019-05-06;Mon;Auflauf;Gyros-Reispfanne mit Pilzsoße gratiniert;3,85;2,05;0
2019-05-06;Mon;Auflauf;Pastinaken-Möhren-Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-05-06;Mon;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-06;Mon;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-05-07;Tue;Angebote;Ofen-Seelachsfilet mit Blattspinat und Hirtenkäse, dazu Bratkartoffeln;4,9;3,1;0
2019-05-07;Tue;Angebote;Polentakäseschnitte mit scharfer Tomatensalsa, Bechamelkartoffeln und Bohnensalat;4,3;2,5;1
2019-05-07;Tue;Angebote;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;;;0
2019-05-07;Tue;Angebote;Pizza Verdure mista mit Mais, Broccoli und rotem Paprika;;;1
2019-05-07;Tue;Wok & Grill;Hähnchencurry mit Kokosmilch, Lauch, Karotten, Chinakohl und Paprika, dazu Basmati Reis;4,95;3,15;0
2019-05-07;Tue;Hausgemachte Pasta, heute;Fusilli mit Bauchspeck und Spinat, dazu italienischer Hartkäse;4,05;2,25;0
2019-05-07;Tue;Pasta;Pute asiatisch;;;0
2019-05-07;Tue;Pasta;Basilikumsoße;;;1
2019-05-07;Tue;Auflauf;Gyros-Reispfanne mit Pilzsoße gratiniert;3,85;2,05;0
2019-05-07;Tue;Auflauf;Pastinaken-Möhren-Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-05-07;Tue;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-07;Tue;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-05-08;Wed;Angebote;Gemüsefrikadelle mit Tomate und Mozzarella gratiniert, dazu Broccoli und gebackene Kartoffelecken;4,65;2,85;1
2019-05-08;Wed;Angebote;Hähnchenbrustfilet mit Tomate und Käsesoße gratiniert, dazu Broccoli und gebackene Kartoffelecken;4,65;2,85;0
2019-05-08;Wed;Angebote;Italienisches Gemüserisotto mit kleinen frittierten Teigtaschen;4,35;2,55;2
2019-05-08;Wed;Angebote;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2019-05-08;Wed;Angebote;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2019-05-08;Wed;Wok & Grill;Hähnchengyros mit Tsatsiki, Tomatenreis und Rotkohlsalat;5,0;3,2;0
2019-05-08;Wed;Hausgemachte Pasta, heute;Linguine mit 9-Kräuterpesto und Schafskäse;4,05;2,25;1
2019-05-08;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-05-08;Wed;Pasta;Frischkäse-Walnusssoße;;;1
2019-05-08;Wed;Auflauf;Gyros-Reispfanne mit Pilzsoße gratiniert;3,85;2,05;0
2019-05-08;Wed;Auflauf;Pastinaken-Möhren-Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-05-08;Wed;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-08;Wed;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-05-09;Thu;Angebote;Gemüseschnitzel mit Nudelsalat oder Kartoffel-Gurkensalat;4,3;2,5;1
2019-05-09;Thu;Angebote;Schweineschnitzel mit Nudelsalat oder Kartoffel-Gurkensalat;4,3;2,5;0
2019-05-09;Thu;Angebote;Grüne Soße mit würzigen Schwenkkartoffeln und Rote-Bete-Birnensalat mit gerösteten Kürbiskernen;4,15;2,35;1
2019-05-09;Thu;Angebote;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2019-05-09;Thu;Angebote;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2019-05-09;Thu;Wok & Grill;Asiapfanne mit Champignons, Chinakohl, roten Zwiebeln, Cashewkernen und Geschnetzeltem vom Rind, dazu Mie Nudeln;5,1;3,3;0
2019-05-09;Thu;Hausgemachte Pasta, heute;Trecce mit Zucchini und Tomate, dazu geriebener Gouda;4,05;2,25;1
2019-05-09;Thu;Pasta;Lammcurry;;;0
2019-05-09;Thu;Pasta;Pastasoße Vesuvianna mit Tomaten, Oliven und Kapern;;;2
2019-05-09;Thu;Auflauf;Gyros-Reispfanne mit Pilzsoße gratiniert;3,85;2,05;0
2019-05-09;Thu;Auflauf;Pastinaken-Möhren-Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-05-09;Thu;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-09;Thu;Terrine;Kartoffelsuppe;3,54;1,74;2
2019-05-10;Fri;Angebote;Apfel-Milchreis mit Sauerkirschen;4,05;2,25;1
2019-05-10;Fri;Angebote;Lammbraten mit Rosenkohl und Kartoffelklößen;5,2;3,4;0
2019-05-10;Fri;Angebote;Bratling aus Broccoli, Haselnüssen und Sonnenblumenkernen in Mandelpanade, dazu Currycreme, Zitronen-Linsen-Couscous und Gemüsesalat;4,4;2,6;2
2019-05-10;Fri;Angebote;Thunfisch-Dürüm;4,45;2,65;0
2019-05-10;Fri;Angebote;Gemüse-Fetacreme-Dürüm;4,45;2,65;1
2019-05-10;Fri;Wok & Grill;Rückensteak vom Schwein mit Grillbutter, dazu eine Ofenkartoffel mit Sauerrahmdip und Gurken-Tomatensalat;4,9;3,1;0
2019-05-10;Fri;Pasta;Tomatenratatouille;;;2
2019-05-10;Fri;Pasta;Sahnesoße mit Shrimps und Dill;;;0
2019-05-20;Mon;Angebote;Rindergulasch mit Bayrischkraut, dazu Kartoffelklöße oder Petersilienkartoffeln;4,5;2,7;0
2019-05-20;Mon;Angebote;Blumenkohl-Knuspermedaillon mit Kräutersoße, gebratenem Spargel und Apfel-Linsen mit Lauch und Sonnenblumenkernen;4,6;2,8;1
2019-05-20;Mon;Angebote;Pizza Mexiko mit Salami, Bauchspeck, Jalapenos, Bohnen und Cheddar Käse;;;0
2019-05-20;Mon;Angebote;Pizza Kreta mit Lauch und Hirtenkäse;;;1
2019-05-20;Mon;Wok & Grill;Wokgemüse süßsauer mit Basmati Reis;4,3;2,5;1
2019-05-20;Mon;Hausgemachte Pasta, heute;Amori mit Rucolapesto und Mozzarella;4,05;2,25;1
2019-05-20;Mon;Pasta;Spinatrahmsoße;;;1
2019-05-20;Mon;Pasta;Pastasoße all'amatriciana mit Tomaten und Bauchspeck;;;0
2019-05-20;Mon;Auflauf;Hähnchenfleischgratin mit Curry, Erdnüssen und Reis;;;0
2019-05-20;Mon;Auflauf;Canneloni mit Spinatfüllung in Tomatensoße;3,85;2,05;1
2019-05-20;Mon;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-20;Mon;Terrine;Deftiger Sauerkrauttopf mit Knacker und Kartoffeln;3,54;1,74;0
2019-05-21;Tue;Angebote;Gebratenes Seelachsfilet mit Zitrone und Dillbutter, dazu Schwenkkartoffeln und Gurken-Bohnensalat;5,1;3,3;0
2019-05-21;Tue;Angebote;Champignonpfanne mit kleinen Klößen und Salat;4,46;2,66;2
2019-05-21;Tue;Angebote;Pizza Mexiko mit Salami, Bauchspeck, Jalapenos, Bohnen und Cheddar Käse;;;0
2019-05-21;Tue;Angebote;Pizza Kreta mit Lauch und Hirtenkäse;;;1
2019-05-21;Tue;Wok & Grill;Gemüsemix vom Grill mit Pommes frites Asia Style und Chili-Mayonnaise;5,0;3,2;1
2019-05-21;Tue;Hausgemachte Pasta, heute;Trecce alla greco mit Schafskäse;4,05;2,25;1
2019-05-21;Tue;Pasta;Ungarisches Putengeschnetzeltes;;;0
2019-05-21;Tue;Pasta;Rahmsoße mit Kürbis;;;1
2019-05-21;Tue;Auflauf;Hähnchenfleischgratin mit Curry, Erdnüssen und Reis;;;0
2019-05-21;Tue;Auflauf;Canneloni mit Spinatfüllung in Tomatensoße;;;1
2019-05-21;Tue;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-21;Tue;Terrine;Deftiger Sauerkrauttopf mit Knacker und Kartoffeln;3,54;1,74;0
2019-05-22;Wed;Angebote;Rinderhacksteak mit Paprikasoße, Schmorkraut und Kartoffelbällchen;4,45;2,65;0
2019-05-22;Wed;Angebote;Graupenrisotto mit Blumenkohl im Backteig, dazu Salat;4,2;2,4;1
2019-05-22;Wed;Angebote;Süßkartoffel-Gemüsekuchen;4,8;3,0;1
2019-05-22;Wed;Wok & Grill;Gebratene Gemüse-Mie Nudeln;4,3;2,5;2
2019-05-22;Wed;Hausgemachte Pasta, heute;Linguine mit Tomate, Bauchspeck und Basilikum, dazu italienischer Hartkäse;4,05;2,25;0
2019-05-22;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-05-22;Wed;Pasta;Rahmsoße mit Tomaten und Zucchini;;;1
2019-05-22;Wed;Auflauf;Hähnchenfleischgratin mit Curry, Erdnüssen und Reis;3,85;2,05;0
2019-05-22;Wed;Auflauf;Canneloni mit Spinatfüllung in Tomatensoße;3,85;2,05;1
2019-05-22;Wed;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-22;Wed;Terrine;Deftiger Sauerkrauttopf mit Knacker und Kartoffeln;3,54;1,74;0
2019-05-23;Thu;Angebote;Polentatasche mit einer Füllung aus Spinat und Käse mit Bratkartoffeln und Gemüsesalat;4,65;2,85;1
2019-05-23;Thu;Angebote;Schweinerückenschnitzel im Röstzwiebelmantel  mit Bratkartoffeln und Gemüsesalat;4,65;2,85;0
2019-05-23;Thu;Angebote;Vegetarische Frühlingsrolle mit Pfannengemüse Asia und Basmati Reis;4,35;2,55;1
2019-05-23;Thu;Angebote;Pizza Bolognese mit Schweinefleisch und Gemüsestreifen;;;0
2019-05-23;Thu;Angebote;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;;;1
2019-05-23;Thu;Angebote;Süßkartoffel-Gemüsekuchen;;;1
2019-05-23;Thu;Wok & Grill;Scharfe Thai Kokossuppe mit gebratenen Zuchtwels und backfrischem Sesambrot;5,75;3,95;0
2019-05-23;Thu;Hausgemachte Pasta, heute;Maccheroni rigate mit Kressepesto und Mozzarella;4,05;2,25;1
2019-05-23;Thu;Pasta;Pusztasoße;;;0
2019-05-23;Thu;Pasta;Frischkäse-Kräutersoße;;;1
2019-05-23;Thu;Auflauf;Hähnchenfleischgratin mit Curry, Erdnüssen und Reis;3,85;2,05;0
2019-05-23;Thu;Auflauf;Canneloni mit Spinatfüllung in Tomatensoße;3,85;2,05;1
2019-05-23;Thu;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-23;Thu;Terrine;Deftiger Sauerkrauttopf mit Knacker und Kartoffeln;3,54;1,74;0
2019-05-24;Fri;Angebote;Fünf Kartoffelpuffer mit Zucker und Apfelmus;3,7;1,9;1
2019-05-24;Fri;Angebote;Schweinsrückenbraten Apfel-Lauch mit Broccoli und Schupfnudeln;4,6;2,8;0
2019-05-24;Fri;Angebote;Steckrüben-Bohnen-Paprikacurry mit Chilikartoffeln;4,1;2,3;2
2019-05-24;Fri;Angebote;Pizza Bolognese mit Schweinefleisch und Gemüsestreifen;;;0
2019-05-24;Fri;Angebote;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;;;1
2019-05-24;Fri;Wok & Grill;Rindfleisch-Gemüsewok, leicht scharf mit Basmati Reis;5,3;3,5;0
2019-05-24;Fri;Pasta;Champignons in Rahmsoße;;;1
2019-05-24;Fri;Pasta;Tomatensoße mit Hirtenkäse;;;1
2019-05-24;Fri;Auflauf;Hähnchenfleischgratin mit Curry, Erdnüssen und Reis;;;0
2019-05-24;Fri;Auflauf;Canneloni mit Spinatfüllung in Tomatensoße;3,85;2,05;1
2019-05-24;Fri;Auflauf;Gratinierte Pasta in Frischkäsesoße;;;1
2019-05-24;Fri;Terrine;Beerenkaltschale;3,54;1,74;2
2019-05-27;Mon;Angebote;Würzige Tofusticks mit Bratensoße, Sauerkraut und Kartoffelpüree;4,05;2,25;2
2019-05-27;Mon;Angebote;Bratwurst mit Bratensoße, Sauerkraut und Kartoffelpüree;4,1;2,3;0
2019-05-27;Mon;Angebote;Bratkartoffeln mit Tomate und Mozzarella;4,05;2,25;1
2019-05-27;Mon;Angebote;Pizza mit Peperonisalami und Paprika;;;0
2019-05-27;Mon;Angebote;Pizza Bel Paese mit Tomaten und Hirtenkäse;;;1
2019-05-27;Mon;Wok & Grill;Fish & Chips-Backfischstücke mit Gewürzmayo und Pommes frites;5,3;3,5;0
2019-05-27;Mon;Hausgemachte Pasta, heute;Amori Puttanesca mit Mozzarella;4,05;2,25;1
2019-05-27;Mon;Pasta;Pastasoße Funghi;;;1
2019-05-27;Mon;Pasta;Tomatensoße mit Salami;;;0
2019-05-27;Mon;Auflauf;Kartoffelgratin mit Rinderhack, Bohnen und Mais;3,85;2,05;0
2019-05-27;Mon;Auflauf;Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-05-27;Mon;Terrine;Curry-Kokossuppe mit Ingwer, Apfel und Sesam;3,54;1,74;2
2019-05-28;Tue;Angebote;Currywurst mit Pommes frites und Gemüsesalat;;;0
2019-05-28;Tue;Angebote;Älpler Makkaroni mit Feldsalat;;;1
2019-05-28;Tue;Angebote;Pizza mit Peperonisalami und Paprika;;;0
2019-05-28;Tue;Angebote;Pizza Bel Paese mit Tomaten und Hirtenkäse;;;1
2019-05-28;Tue;Wok & Grill;Paprika-Bohnenwok mit Basmati Reis;4,3;2,5;2
2019-05-28;Tue;Hausgemachte Pasta, heute;Trecce mit Pfefferpesto und Schafskäse;4,05;2,25;1
2019-05-28;Tue;Pasta;Pute orientalisch;;;0
2019-05-28;Tue;Pasta;Tomatensoße mit Austernpilzen;;;2
2019-05-28;Tue;Auflauf;Kartoffelgratin mit Rinderhack, Bohnen und Mais;3,85;2,05;0
2019-05-28;Tue;Auflauf;Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-05-28;Tue;Terrine;Curry-Kokossuppe mit Ingwer, Apfel und Sesam;3,54;1,74;2
2019-05-29;Wed;Angebote;Eier in Remouladensoße mit grünen Bohnen und Bratkartoffeln;4,2;2,4;1
2019-05-29;Wed;Angebote;Seelachs im Backteig mit Remouladensoße, Bratkartoffeln und Bohnensalat;;;0
2019-05-29;Wed;Angebote;Austernpilze und Champignons in Rahmsoße mit Reibekuchen und Salat;;;1
2019-05-29;Wed;Angebote;Austernpilze und Champignons in Rahmsoße mit Klößen und Salat;4,1;2,3;1
2019-05-29;Wed;Angebote;Pizza Chili con carne;;;0
2019-05-29;Wed;Angebote;Pizza Quattro formaggi;;;1
2019-05-29;Wed;Wok & Grill;Kammsteak vom Schwein mit BBQ-Dip, Chiligemüse (nicht scharf) und gebackenen Kartoffelecken;;;0
2019-05-29;Wed;Hausgemachte Pasta, heute;Linguine Carbonara mit italienischem Hartkäse;4,05;2,25;0
2019-05-29;Wed;Pasta;Rahmsoße mit Tomate und Kräutern;;;1
2019-05-29;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-05-29;Wed;Auflauf;Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
