date;weekday;category;name;employees;students;type
2018-05-03;Thu;Pasta;Frischkäsesoße mit Austernpilzen;;;1
2018-05-03;Thu;Pasta;Fruchtige Tomatensoße mit Schinken, Salami, Champignons und Paprika;;;0
2018-05-03;Thu;Pasta;Hausgemachte Pasta mit frischem Tomatenpesto;;;2
2018-05-03;Thu;Tagessuppe;Blumenkohlcremesuppe;;;1
2018-05-04;Fri;Angebote;Chicken Burger mit Tomate-Mozzarella, Rucola und Basilikummayonaise, dazu Pommes frites;5,74;3,99;0
2018-05-04;Fri;Angebote;Pilzpfanne aus Champignons, Butterpilzen, Austernpilzen, Egerlingen und Stockschwämmchen, dazu gebratene Spätzle mit Gemüsestreifen und Salat;4,12;2,37;1
2018-05-04;Fri;Angebote;Veggi-Burger mit Räuchertofu, Tomate, Gurke, veganer Tomaten-Mayonnaise, dazu Pommes frites;5,74;3,99;2
2018-05-04;Fri;Pasta;Soße alla sicilliana;;;1
2018-05-04;Fri;Pasta;Fruchtige Tomatensoße mit Schinken, Salami und Paprika;;;0
2018-05-04;Fri;Pasta;Hausgemachte Pasta mit frischem Tomatenpesto;;;2
2018-05-04;Fri;Ofenfrisch;Griechischer Hackfleischauflauf mit Hirtenkäse und Rucola;3,17;2,07;0
2018-05-04;Fri;Tagessuppe;Kartoffelsuppe mit Speck - Wahlweise Wiener zum Zukauf (Stück: 0,74 €/ Paar 1,42 €);;;0
2018-05-04;Fri;Tagessuppe;Käsesuppe;;;1
2018-05-07;Mon;Thai-Geflügelhackbällchen auf Wokgemüse mit Mango-Currysoße und Basmati Reis (Auch vegetarisch möglich;2,55 €/ 4,30 €);5,14;3,39;0
2018-05-07;Mon;Angebote;Karlsbader Sahnegulasch mit kleinen Möhren, dazu Kartoffelklöße;4,74;2,99;0
2018-05-07;Mon;Angebote;Griechische Bratkartoffeln mit Tsatsiki und Salat;4,0;2,25;1
2018-05-07;Mon;Angebote;Buntes Pfannengemüse mit Aioli-Dip und Petersiliengnocchi;4,74;2,99;2
2018-05-07;Mon;Pasta;Pastasoße mit Steckrüben und Salbei;;;0
2018-05-07;Mon;Pasta;Hausgemachte Pasta mit frischem Tomatenpesto;;;2
2018-05-07;Mon;Pasta;Tomatensoße mit Schinken und Hackfleisch;;;0
2018-05-07;Mon;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-05-07;Mon;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-05-07;Mon;Tagessuppe;Mediterrane Tomaten-Gemüsesuppe;;;2
2018-05-07;Mon;Tagessuppe;Broccoli-Cremesuppe;;;1
2018-05-08;Tue;Angebote;Hähnchenschnitzel an Pfeffer-Hollandaise mit Zitronen- Nudeln;4,38;2,63;0
2018-05-08;Tue;Angebote;Marokkanischer Linsentopf mit Tomaten-Minze-Dip und Salat;4,0;2,25;2
2018-05-08;Tue;Angebote;Quinoamedaillons mit fruchtiger Currysoße und lila Reis;4,54;2,79;1
2018-05-08;Tue;Pasta;Tomatensoße mit Austernpilzen;;;2
2018-05-08;Tue;Pasta;Carbonara Frankfurter Art;;;0
2018-05-08;Tue;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-05-08;Tue;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-05-08;Tue;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-05-08;Tue;Tagessuppe;Asiatische Gemüsesuppe;;;1
2018-05-08;Tue;Tagessuppe;Chili con Carne;;;0
2018-05-09;Wed;Angebote;Italian Style Burger mit Rindfleisch, Serranoschinken, Rucola, Tomaten, roten Zwiebeln und Hirtenkäse, dazu Pommes frites;5,3;3,55;0
2018-05-09;Wed;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-05-09;Wed;Angebote;Hausgemachte Seitan-Bratwurst mit Sauerkraut und Kartoffelpüree;4,24;2,49;2
2018-05-09;Wed;Pasta;Tomatenratatouille;;;2
2018-05-09;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-05-09;Wed;Pasta;Pasta mit Petersilienpesto;;;2
2018-05-09;Wed;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-05-09;Wed;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-05-09;Wed;Tagessuppe;Käsesuppe mit Bacon;;;0
2018-05-09;Wed;Tagessuppe;Asiatische Curry-Gemüsesuppe;;;1
2018-05-11;Fri;Angebote;Ungarischer Schweinegulasch mit buntem Gemüse und lila Reis;4,0;2,25;0
2018-05-11;Fri;Angebote;Rucola-Süßkartoffelschnitte mit Kürbis-Tomaten-Lauchgemüse und Möhrensalat mit Apfel;4,42;2,67;2
2018-05-11;Fri;Pasta;Ricotta-Spinatsoße;;;1
2018-05-11;Fri;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-05-11;Fri;Pasta;Ungarischer Schweinegulasch;;;0
2018-05-11;Fri;Ofenfrisch;Pizza Bolognese;3,76;2,66;0
2018-05-11;Fri;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-05-11;Fri;Tagessuppe;Chili con Carne;;;0
2018-05-14;Mon;Angebote;Rindergulasch mit Sauerkraut, Kartoffelklößen;4,64;2,89;0
2018-05-14;Mon;Angebote;Gebratene Spätzle mit Gemüsestreifen, feuriger Käsesoße und Salat;4,0;2,25;1
2018-05-14;Mon;Pasta;Griechische Hackfleischsoße;;;0
2018-05-14;Mon;Pasta;Basilikumsoße mit getrockneten Tomaten;;;1
2018-05-14;Mon;Pasta;Pasta mit Petersilienpesto;;;2
2018-05-14;Mon;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobeltem Parmesan;3,76;2,66;1
2018-05-14;Mon;Ofenfrisch;Pizza Pulled Pork mit Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-05-14;Mon;Tagessuppe;Gulaschsuppe;;;0
2018-05-14;Mon;Tagessuppe;Kartoffelsuppe mit Speck - Wahlweise Wiener zum Zukauf (Stück: 0,74 €/ Paar 1,42 €);;;0
2018-05-15;Tue;Angebote;Seelachs in Sesampanade mit Kartoffelpüree;4,46;2,71;0
2018-05-15;Tue;Angebote;Langos mit Knoblauchcreme, geriebenem Gouda und Schinken;4,24;2,49;0
2018-05-15;Tue;Angebote;"Gemüse-Gouda-Knusperstäbchen auf  ""rahmigen""  Blattspinat, dazu Spätzle";4,04;2,29;1
2018-05-15;Tue;Angebote;Risotto mit Gemüse und Champignontasche (Vegetarisch) ODER Risotto mit Gemüse und Falafelbrätling (Vegan);3,95;2,2;1
2018-05-15;Tue;Pasta;Pastasoße Napoli;;;2
2018-05-15;Tue;Pasta;Pastasoße mit Bauchspeck und Kirschtomaten;;;0
2018-05-15;Tue;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-05-15;Tue;Tagessuppe;Kartoffelsuppe mit Speck - Wahlweise Wiener zum Zukauf (Stück: 0,74 €/ Paar 1,42 €);;;0
2018-05-15;Tue;Tagessuppe;Käsesuppe;;;1
2018-05-16;Wed;Putenstreifen mit Ananas, Pfirsich und knackigem Gemüse in Curry, dazu gebratene Nudeln (Auch fleischlos möglich;2,55 €/ 4,30 €);4,78;3,03;0
2018-05-16;Wed;Angebote;Thüringer Rostbrätl mit Bratkartoffeln und Salat;4,44;2,69;0
2018-05-16;Wed;Angebote;Gouda mit getrockneten Tomaten im Weizenfladen gebacken;4,66;2,91;1
2018-05-16;Wed;Angebote;Seitan-Gulasch mit Apfelrotkohl und Kartoffelklößen;4,0;2,25;2
2018-05-16;Wed;Pasta;Chili sin carne;;;2
2018-05-16;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-05-16;Wed;Pasta;Hausgemachte Pasta mit Bärlauchpesto und Rucola;;;2
2018-05-16;Wed;Ofenfrisch;Pizza mit Chorizo, Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-05-16;Wed;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobeltem Parmesan;3,76;2,66;1
2018-05-16;Wed;Tagessuppe;Kartoffelsuppe mit Speck - Wahlweise Wiener zum Zukauf (Stück: 0,74 €/ Paar 1,42 €);;;0
2018-05-16;Wed;Tagessuppe;Tomaten-Gemüsesuppe;;;2
2018-05-17;Thu;Angebote;Schweineschnitzel mit Kräuter-Parmesan-Panade, dazu scharfe Tomatensalsa, Pommes frites und Salat;4,85;3,1;0
2018-05-17;Thu;Angebote;Sojasteak mit Seitan-Würzfleisch überbacken, dazu buntes Gemüse und  Pommes frites;4,23;2,48;2
2018-05-17;Thu;Angebote;Chili sin carne mit Curryreis und Salat;4,0;2,25;2
2018-05-17;Thu;Pasta;Pusztasoße;;;0
2018-05-17;Thu;Pasta;Pastasoße mit Champignons und Wirsing;;;2
2018-05-17;Thu;Pasta;Spätzle mit Bärlauchpesto und Rucola;;;1
2018-05-17;Thu;Ofenfrisch;Pizza mit Chorizo, Gewürzgurke und Röstzwiebeln;;;0
2018-05-17;Thu;Tagessuppe;Kartoffelsuppe mit Speck - Wahlweise Wiener zum Zukauf (Stück: 0,74 €/ Paar 1,42 €);;;0
2018-05-17;Thu;Tagessuppe;Chili sin carne;;;2
2018-05-18;Fri;Angebote;Burger mit Angus-Patty, roter Zwiebel, Tomate, Gurke, Salat und würziger Burgersoße, dazu Pommes frites;6,19;4,44;0
2018-05-18;Fri;Angebote;Valess Burger mit Preiselbeer-Topping und Pommes frites;5,08;3,33;1
2018-05-18;Fri;Aprikosen-Quarkauflauf mit Kirschen, dazu Porree-Apfelsalat mit gerösteten Sonnenblumenkernen (Auflauf klein;1,36 €/ 2,46 €);3,17;2,07;1
2018-05-18;Fri;Pasta;Hausgemachte Pasta mit Bärlauchpesto und Rucola;;;2
2018-05-18;Fri;Pasta;Grüne Paprikasoße;;;2
2018-05-18;Fri;Pasta;Hähnchengeschnetzeltes mit Tomaten und Frischkäse;;;0
2018-05-18;Fri;Ofenfrisch;Pizza mit Chorizo, Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-05-18;Fri;Tagessuppe;Asiatische Gemüsesuppe mit Pute;;;0
2018-05-22;Tue;Angebote;Seelachsfilet mit einer Auflage von feinen Kräutern, dazu Kartoffelpüree und Salat;4,3;2,55;0
2018-05-22;Tue;Angebote;Gebackenes Gemüse an Kräuter-Dip mit Schwenkkartoffeln und Salat;4,3;2,55;2
2018-05-22;Tue;Pasta;Tomatensoße mit Hirtenkäse;;;1
2018-05-22;Tue;Pasta;Pastasoße Arrabiata;;;2
2018-05-22;Tue;Pasta;Pasta mit Bärlauchpesto;;;2
2018-05-22;Tue;Ofenfrisch;Pizza Kreta mit Lauch und Hirtenkäse;3,76;2,66;1
2018-05-22;Tue;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-05-22;Tue;Tagessuppe;Chili sin carne;;;2
2018-05-23;Wed;Angebote;Frikadelle auf einer kreolischen Soße, dazu Spätzle und Salat;4,0;2,25;0
2018-05-23;Wed;Angebote;Gebratener Mandeltofu mit pikantem Chili-Dip, dazu Kokosreis;4,63;2,88;2
2018-05-23;Wed;Pasta;Fruchtiges Sojacurry;;;2
2018-05-23;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-05-23;Wed;Pasta;Pasta mit Bärlauchpesto;;;2
2018-05-23;Wed;Ofenfrisch;Pizza Kreta mit Lauch und Hirtenkäse;3,76;2,66;1
2018-05-23;Wed;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-05-23;Wed;Tagessuppe;Chili sin carne;;;2
2018-05-24;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-05-24;Thu;Angebote;Vegetarische Frühlingsrolle oder vegane Frühlingsröllchen auf asiatischem Gemüse mit Mie Nudeln;4,54;2,7;2
2018-05-24;Thu;Pasta;Linsencurry;;;2
2018-05-24;Thu;Pasta;Schinken-Sahnesoße;;;0
2018-05-24;Thu;Pasta;Pasta mit Bärlauchpesto;;;2
2018-05-24;Thu;Ofenfrisch;Pizza Kreta mit Lauch und Hirtenkäse;3,76;2,66;1
2018-05-24;Thu;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-05-24;Thu;Tagessuppe;Karotten-Kokos-Ingwersuppe;;;1
2018-05-24;Thu;Tagessuppe;Soljanka;;;0
2018-05-25;Fri;Angebote;Rinderhacksteak gefüllt mit Frischkäse an Kräuterhollandaise, dazu Tomaten-Maisgemüse und Pommes;4,54;2,79;0
2018-05-25;Fri;Angebote;Vegane Plinsen mit Apfelmus;3,65;1,9;2
2018-05-25;Fri;Pasta;Pastasoße Nizza;;;0
2018-05-25;Fri;Pasta;Pasta mit Bärlauchpesto;;;2
2018-05-25;Fri;Ofenfrisch;Pizza Kreta mit Lauch und Hirtenkäse;3,76;2,66;1
2018-05-25;Fri;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-05-25;Fri;Tagessuppe;Karotten-Kokos-Ingwersuppe;;;1
2018-05-25;Fri;Tagessuppe;Soljanka;;;0
2018-05-28;Mon;Campus Cooking;Gebratene Süßkartoffeln mit marinierten Kichererbsen, Staudensellerie, Curry, Ananas und Kräutern, dazu Koriander-Falafel mit Datteln;5,25;3,5;2
2018-05-28;Mon;Angebote;Putensteak mit Pfirsich und Käse gratiniert, dazu Kräuterhollandaise, Kroketten oder Petersilienkartoffeln und Salat;5,4;3,65;0
2018-05-28;Mon;Angebote;Königsberger Klopse mit Möhrengemüse, Petersilienkartoffeln oder Petersilienreis;4,0;2,25;0
2018-05-28;Mon;Angebote;Vegetarischer Gemüsestrudel auf deftigem Paprikakraut und Salat;4,34;2,59;1
2018-05-28;Mon;Pasta;Fruchtige Tomatensoße;;;2
2018-05-28;Mon;Pasta;Lauch-Hackfleisch-Käsesoße;;;0
2018-05-28;Mon;Pasta;Hausgemachte Pasta mit Kressepesto;;;2
2018-05-28;Mon;Ofenfrisch;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;3,76;2,66;0
2018-05-28;Mon;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-05-28;Mon;Tagessuppe;Soljanka;;;0
2018-05-28;Mon;Tagessuppe;Gurken-Kaltschale;;;1
2018-05-28;Mon;Tagessuppe;Asiatische Gemüsesuppe;;;2
2018-05-29;Tue;Campus Cooking;Gedämpfter Reis mit Kardamom, Erbsen, Mais, Zitronengras, Ingwer und Limettensaft, dazu gezupften Sesamlachs mit gerösteten Mandeln;5,25;3,5;0
2018-05-29;Tue;Angebote;Currywurst mit Pommes frites und Salat;4,3;2,55;0
2018-05-29;Tue;Angebote;Burritos gefüllt mit marinierten Tofu und Mango-Chutny;5,34;3,59;2
2018-05-29;Tue;Pasta;Tomatensoße mit Mozzarella;;;1
2018-05-29;Tue;Pasta;Pastasoße all'amatriciana mit Tomaten und Bauchspeck;;;0
2018-05-29;Tue;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-05-29;Tue;Ofenfrisch;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;3,76;2,66;0
2018-05-29;Tue;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-05-29;Tue;Tagessuppe;Soljanka;;;0
2018-05-29;Tue;Tagessuppe;Gurken-Kaltschale;;;1
2018-05-29;Tue;Tagessuppe;Hackfleisch-Lauchsuppe;;;0
2018-05-30;Wed;Campus Cooking;Kross gegrillter frischer Paprika mit Chili, Tomaten, Avocado, Mais und Kräutern, dazu gebratene Hähnchenstreifen und Granatapfel;;;0
2018-05-30;Wed;Angebote;Jägerschnitzel (panierte Jagdwurst) mit Möhrengemüse und Kartoffelpüree;4,0;2,25;0
2018-05-30;Wed;Angebote;Champignonpfanne mit roten Zwiebeln und Creme fraiche, dazu Kräuterreis und Salat;4,44;2,69;2
2018-05-30;Wed;Angebote;Mac & Cheese mit scharfer Tomatensalsa und Salat;4,74;2,99;1
2018-05-30;Wed;Pasta;Tomatenratatouille;;;2
2018-05-30;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-05-30;Wed;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-05-30;Wed;Ofenfrisch;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;3,76;2,66;0
2018-05-30;Wed;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-05-30;Wed;Tagessuppe;Soljanka;;;0
2018-05-30;Wed;Tagessuppe;Gurken-Kaltschale;;;1
2018-05-30;Wed;Tagessuppe;Erbsenpüreesuppe;;;1
2018-05-31;Thu;Campus Cooking;Asianudeln mit gebratener Ananas, Lauch, Sprossen und Ingwer, dazu Ingwer-Honig-Tofu und Heidelbeeren;5,25;3,5;1
2018-05-31;Thu;Angebote;Schnitzel XXL in Cornflakespanade mit Zitronenecke und Pommes frites;5,08;3,33;0
2018-05-31;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-05-31;Thu;Angebote;Rotes Linsencurry mit Naan-Brot und Salat;4,0;2,25;2
2018-05-31;Thu;Pasta;Käsesoße Quattro formaggi;;;1
2018-05-31;Thu;Pasta;Mediterrane Hackfleischsoße;;;0
2018-05-31;Thu;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-05-31;Thu;Ofenfrisch;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;3,76;2,66;0
2018-05-31;Thu;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-05-31;Thu;Tagessuppe;Soljanka;;;0
2018-05-31;Thu;Tagessuppe;Gurken-Kaltschale;;;1
2018-05-31;Thu;Tagessuppe;Erbsenpüreesuppe;;;1
2018-06-01;Fri;Angebote;Chicken Burger mit saftiger Hähnchenbrust, Camembert und Preiselbeeren, dazu Pommes frites;5,3;3,55;0
2018-06-01;Fri;Angebote;Süßkartoffel-Curry mit Lammfleisch, dazu Basmati Reis und Salat;5,74;3,99;0
2018-06-01;Fri;Angebote;Langos mit Knoblauchcreme,  Aioli und Antipasti;4,0;2,25;2
2018-06-01;Fri;Pasta;Pastasoße mit Champignons und getrockneten Tomaten;;;1
2018-06-01;Fri;Pasta;Ragù napoletano;;;0
2018-06-01;Fri;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-06-01;Fri;Ofenfrisch;Pizza mit Hähnchenfleisch, Blattspinat und Creme fraiche;3,76;2,66;0
2018-06-01;Fri;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-06-01;Fri;Tagessuppe;Gurken-Kaltschale;;;1
2018-06-01;Fri;Tagessuppe;Möhrencremesuppe;;;1
2018-06-01;Fri;Tagessuppe;Linseneintopf mit Kassler;;;0
2018-06-04;Mon;Angebote;Bratwurst mit Sauerkraut und Kartoffelpüree;4,0;2,25;0
2018-06-04;Mon;Angebote;Falafelbällchen mit Paprika-Joghurtsoße, Couscous und Salat;4,32;2,57;2
2018-06-04;Mon;Angebote;Calzone gefüllt mit mediterranem Gemüse und Hirtenkäse;3,76;2,66;1
2018-06-04;Mon;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-06-04;Mon;Pasta;Ricotta-Weißweinsoße mit gebratenem Tofu;;;1
2018-06-04;Mon;Pasta;Chili con Carne;;;0
2018-06-04;Mon;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-06-04;Mon;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-06-04;Mon;Tagessuppe;Linseneintopf mit Kassler;;;0
2018-06-04;Mon;Tagessuppe;Champignoncremesuppe;;;1
2018-06-04;Mon;Tagessuppe;Bananen-Kiwi-Kaltschale (Buchtel: 0,23 €);;;2
2018-06-05;Tue;Angebote;Fish & Chips mit Aioli-Dip;5,08;3,33;0
2018-06-05;Tue;Angebote;Fleischkäse mit Oliven, Hirtenkäse und Kräuter mit Tsatsiki, Bratkartoffeln und scharfen Weißkrautsalat;4,51;2,76;0
2018-06-05;Tue;Angebote;Gebratener Romanesco mit Chili-Apfel-Hollandaise, dazu Schnittlauchkartoffeln und Salat;4,0;2,25;1
2018-06-05;Tue;Angebote;Mariniertes Tofu Steak auf buntem Sesam-Glasnudelsalat;4,3;2,55;2
2018-06-05;Tue;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-06-05;Tue;Pasta;Tomatenratatouille;;;2
2018-06-05;Tue;Pasta;Pastasoße Carbonara;;;0
2018-06-05;Tue;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-06-05;Tue;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-06-05;Tue;Tagessuppe;Kartoffelsuppe mit Speck (Wiener: 0,74 €/ Paar Wiener: 1,42 €);;;0
2018-06-05;Tue;Tagessuppe;Bananen-Kiwi-Kaltschale (Buchtel: 0,23 €);;;2
2018-06-06;Wed;Angebote;Geschnetzeltes Burgunder Art mit Spätzle und Salat;4,74;2,99;0
2018-06-06;Wed;Angebote;Süßkartoffel-Kokos-Sojacurry dazu Kurkuma Reis und Salat;4,41;2,66;2
2018-06-06;Wed;Pasta;Hausgemachte Pasta mit Rucolapesto;;;2
2018-06-06;Wed;Pasta;Sojabolognese;;;2
2018-06-06;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-06-06;Wed;Tagessuppe;Sellerie-Apfelsuppe;;;1
2018-06-06;Wed;Tagessuppe;Kartoffelsuppe mit Speck (Wiener: 0,74 €/ Paar Wiener: 1,42 €);;;0
2018-06-06;Wed;Tagessuppe;Bananen-Kiwi-Kaltschale (Buchtel: 0,23 €);;;2
2018-06-07;Thu;Angebote;Mariniertes Schweineschnitzel, paniert mit Grissinis und Parmesan auf mediterranem Nudelsalat ODER mit Bratkartoffeln;5,3;3,55;0
2018-06-07;Thu;Angebote;Schweineschnitzel mit Zitronenecke Nudelsalat;4,0;2,25;0
2018-06-07;Thu;Angebote;Bunte Gnocchipfanne mit Gemüse und Pilzen, dazu Salat;4,74;2,99;2
2018-06-07;Thu;Angebote;Vegane Plinsen mit zweierlei Hummus, dazu Curry Dip und Salat;4,12;2,37;2
2018-06-07;Thu;Pasta;Fruchtige Tomatensoße mit Chorizo;;;0
2018-06-07;Thu;Pasta;Gorgonzola-Spinatsoße;;;0
2018-06-07;Thu;Pasta;Hausgemachte Pasta mit Thaipesto;;;2
2018-06-07;Thu;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-06-07;Thu;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-06-07;Thu;Tagessuppe;Sellerie-Apfelsuppe;;;1
2018-06-07;Thu;Tagessuppe;Süßkartoffel-Kokossuppe;;;2
2018-06-07;Thu;Tagessuppe;Bananen-Kiwi-Kaltschale (Buchtel: 0,23 €);;;2
2018-06-08;Fri;Angebote;Pulled Pork im Fladenbrot und Pommes frites (Ohne Pommes 2,99 €/ 4,74 €);5,08;3,33;0
2018-06-08;Fri;Angebote;Apfelmilchreis mit Zucker/Zimt und Erdbeeren;3,74;1,99;1
2018-06-08;Fri;Angebote;Kürbisrisotto mit Frühlingszwiebeln, Samosateigtaschen und Sweet-Chili-Dip;4,49;2,74;1
2018-06-08;Fri;Pasta;Broccoli-Käsesoße;;;0
2018-06-08;Fri;Pasta;Geschnetzeltes Jäger Art;;;0
2018-06-08;Fri;Pasta;Hausgemachte Pasta mit Thaipesto;;;2
2018-06-08;Fri;Ofenfrisch;Flammkuchen mit Schmand, Bauchspeck und Lauch;3,76;2,66;0
2018-06-08;Fri;Ofenfrisch;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;3,76;2,66;1
2018-06-08;Fri;Tagessuppe;Bananen-Kiwi-Kaltschale (Buchtel: 0,23 €);;;2
2018-06-08;Fri;Tagessuppe;Chili sin Carne;;;2
2018-06-08;Fri;Tagessuppe;Soljanka;;;0
2018-06-11;Mon;Angebote;Grillwürstchen mit Letscho, Pommes Twister und Salat;4,42;2,67;0
2018-06-11;Mon;Angebote;Paprikaschote gefüllt mit Schweinefleisch und Hirtenkäse, dazu fruchtige Tomatensoße und Kurkuma Reis;4,68;2,93;0
2018-06-11;Mon;Angebote;Champignon- Blätterteigtasche mit fruchtiger Tomatensoße und buntem Salat;4,0;2,25;1
2018-06-11;Mon;Pasta;Linsenbolognese;;;2
2018-06-11;Mon;Pasta;Hackfleisch-Zucchinisoße;;;0
2018-06-11;Mon;Pasta;Hausgemachte Pasta mit Thaipesto;;;2
2018-06-11;Mon;Ofenfrisch;Pizza mit Spargel, Hähnchenstreifen und Broccoli;3,76;2,66;0
2018-06-11;Mon;Tagessuppe;Linsensuppe mit Kassler;;;0
2018-06-11;Mon;Tagessuppe;Erdbeer-Kaltschale;;;1
2018-06-11;Mon;Tagessuppe;Jägertopf;;;0
2018-06-12;Tue;Aktion zur Spargelwoche;Putenroulade mit grünem Spargel und Hirtenkäse gefüllt, an Zitronen-Buttersoße mit Tagliatelle und Salat;5,3;3,55;0
2018-06-12;Tue;Aktion zur Spargelwoche;Gnocchi mit Spargel, Rucola und Parmesan auf fruchtigem Tomatenragout;5,08;3,33;1
2018-06-12;Tue;Angebote;Wiener Backhähnchenkeule mit Kartoffelsalat und buntem Salat;;;0
2018-06-12;Tue;Angebote;Zucchini im Cornflakesmantel mit feurig-fruchtiger Tomatensoße und gebratenen Curry-Kartoffeln;4,0;2,25;2
2018-06-12;Tue;Pasta;Tomatensoße mit Oliven;;;2
2018-06-12;Tue;Pasta;Pastasoße mit Bauchspeck und Spinat;;;0
2018-06-12;Tue;Pasta;Pasta mit Thaipesto;;;2
2018-06-12;Tue;Tagessuppe;Linsensuppe mit Kassler;;;0
2018-06-12;Tue;Tagessuppe;Erdbeer-Kaltschale;;;1
2018-06-12;Tue;Tagessuppe;Käsesuppe;;;1
2018-06-13;Wed;Aktion zur Spargelwoche;Hausgemachte Frühlingsrolle mit Lachsfarce und Spargel auf buntem Wokgemüse, dazu Basmati Reis;5,2;3,45;0
2018-06-13;Wed;Aktion zur Spargelwoche;Kartoffelpuffer mit Spargel, dazu Chili-Apfel-Hollandaise an Feldsalat und Himbeerdressing;5,2;3,45;1
2018-06-13;Wed;Angebote;Feuerfleisch vom Rind mit Spirelli;4,53;2,78;0
2018-06-13;Wed;Angebote;Mediterranes Pfannengemüse auf Zartweizen-Risotto;4,74;2,99;2
2018-06-13;Wed;Pasta;Gemüsebolognese;;;2
2018-06-13;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-06-13;Wed;Pasta;Pasta mit Thaipesto;;;2
2018-06-13;Wed;Tagessuppe;Linsensuppe mit Kassler;;;0
2018-06-13;Wed;Tagessuppe;Erdbeer-Kaltschale;;;1
2018-06-13;Wed;Tagessuppe;Käsesuppe;;;1
2018-06-14;Thu;Aktion zur Spargelwoche;Paniertes Schnitzel mit frischem Spargel und Soße Hollandaise, dazu Schwenkkartoffeln;6,38;4,63;0
